,tweet,label
7581,{'ml': 'രത്ചസൻ ബ്ം അടിച്ചു മാറ്റിയ ഗോപി സുന്ദര്\u200d'},0
7582,{'ml': 'തമില്മദ് രജിനിസ്'},0
7583,{'ml': 'ഡീസോ ചീറ്റ പൊളിച്ച് ടൂ. പദം തക്കാരകും.'},0
7584,{'ml': 'കട്ട വെയ്റ്റിംഗ്... സുറിയ നാൻ ലളേറ്റൺ ഫാൻ ഫ്രോം എറ്ണാകുളം'},0
7585,{'ml': 'നിവിൻ പോളിക്ക് പിറന്നാൾ ആശംസകൾ നേരുന്നു. കുഞ്ഞിക്കാ ഫാൻസ്\u200c മൂത്തോൻ മലയാള സിനിമയെ വേറെ ലെവലിലേക്ക് എത്തിക്കും'},0
7586,{'ml': 'വിൻടും വിൻടും രേപ്പടാതിച്ചു കാണുന്ന ലളേറ്റൺ ഫാൻസ് ഉണ്ടേൽ ഇവിടെ ലിക്കഡി'},0
7587,{'ml': 'വില്ലൻ : ശ്രീനത്ത് ഭാസി.!! ...??'},0
7588,{'ml': 'കുമ്പളങ്ങി ഇല് അല്ലെ നമ്മടെ ഓംക് ഫിഷിങ് ആൻഡ് കുക്കിംഗ്\u200c ഉണ്ണി ചേട്ടന്റെ വീട്..'},0
7589,{'ml': 'ഒരു പെണ്ണ് എത്ര ഹീറോയിസം കാട്ടിയാലും അതിനൊരു പരിധിയുണ്ട്. പ്രത്യേകിച്ച് മലയാളം ഫിലിം.'},0
7590,{'ml': 'വോയിസ് ഒന്നിടം മൂവി വേറെ ഒന്നിടം'},0
7591,{'ml': 'കൃത്യമായി പറഞ്ഞൽ 30അമതെ തവണ ആണ് ട്രൈലർ കാണുന്നത്.'},0
7592,{'ml': 'വാട സി ഒറ്റ വില്ലി അതു മതി .അതു മാത്രം മതി'},0
7593,{'ml': 'ഞാൻ ആദ്യം ഓർത്തു പ്രസംഗം ആയിരിക്കും എന്ന്'},0
7594,{'ml': 'നോർത്ത് ഇൻഡ്യ സായ് കോൺ കോൺ ഡെഖ് റഹ ഇഇഅനനഐി'},0
7595,{'ml': 'എന്റെ പോന്നു മമ്മൂക്ക എല്ലാരും ലെവൽ .....അൾട്രാ റോമാൻജിഫിക്കേഷൻ'},0
7596,{'ml': 'പോളി പോളി പോളി 🥰🥰🥰ചെൻഡ് ബ്ം വുവ്'},0
7597,{'ml': 'കുറെ നാളുകൾക്കു ശേഷം ഒരു മാസ്സ് പടം വരുന്നു ഐ അം വെയ്റ്റിംഗ്'},0
7598,{'ml': 'എട്ടൻമാർക്കും ഇക്കമാർക്കും അച്ചായന്മാർക്കും ഫാൻസ് അസോസിയേഷൻ ഉണ്ടാക്കുന്നവർ ഇവരെയും കൂടെ പരിഗണിക്കണെ.'},0
7599,{'ml': 'ദൈവമേ സോൻ നേ വിളിക്കേണ്ടി വരുമോ.?'},0
7600,{'ml': 'മക്കളെ ഇത് ഹിപ്പ് കോടിക്കൂട്ടെ ഒരു 200ക്രി പിടിക്കണം'},0
7601,{'ml': 'ഓടിയൻ ട്രൈലർ ഇഷ്ടപ്പെട്ടവർ ഇൗ ലൈക് ബട്ടൺ ഞ്ജിക്കോപ്പിച്ചോലുട്ടോ'},0
7602,{'ml': 'അനിയത്തി പ്രാവിന് ശേക്ഷം ഒരു സിനിമയും ചെയല്ലെ എന്ന് പറഞ്ഞ ആള് ആണ് ഇപ്പോ എത്ര പടം ചെയ്തു'},0
7603,{'ml': 'ഇനി വരാനുള്ളത് അവന്റേതാണ് ലിന്റോ കുര്യൻ പിശകാണോ എന്ന് ചോദിച്ചാൽ.......'},0
7604,{'ml': 'ഇൗ സിനിമയിലും മമ്മൂട്ടിക്ക് പണി കുറച്ചെ ഉണ്ടാക്ക് ഡിലോഗ് കുറേ ഉണ്ടാകും..പണിയൊക്കെ പില്ലർ എടുക്കേണ്ടിവരും'},0
7605,{'ml': 'ഇതൊക്കെ കോമഡി പോൾ ഉണ്ട് ...ആ ബഹുബാലിയുടെ മനം കലയോ ?'},0
7606,{'ml': 'ദാ കുന്ന വല്ല താഗ്ഗ് കരൺ പോട'},0
7607,{'ml': 'എത്ര തവണ കണ്ടു എന്ന് ഒരു പിടിത്തവും ഇല്ല ഏജ്ജാദി'},0
7608,"{'ml': ""ഞാൻ പദം കണ്ടു....കിടുക്ചത്തി പദം .....എല്ലാരും ഇൗ പടത്തെ പറ്റി നീഗേറ്റീവസ് മാത്രം പറയുന്നു...ഐ ഡോൺ'റിറ്റ് ക്യൂ വൈ....അണി ഐ ലൈവഡ് തീസ് മൂവി""}",0
7609,{'ml': 'റോഡ് റ്റു 200 കെറി മമോക ഫാൻസ് അടി ലൈക്'},0
7610,{'ml': 'സോരിയി റ്റു സായ് ബൂട്ട് ഇത് ഒരു അവേരെയ് അനുഭവം ആയിരിക്കും'},0
7611,{'ml': 'മമുകുക ചെയ്യേണ്ടത് ലാൽ ചെയ്ഡ് എട്ടറെ ഉള്ള് രസം'},0
7612,{'ml': 'നിങ്ങൾക്ക് എന്തെങ്കിലും ഉർജം തരുണുണ്ടോ ആ ബ്ം.ഉണ്ടെങ്കിൽ അടി ലൈക്'},0
7613,{'ml': 'വാഴ്ത്തുകൾ മലയാളം സിനിമ'},0
7614,{'ml': 'പോസ്റ്റർ കണ്ടിട്ട് ഫിൽ ഗുഡ് അനെന്ന് കരുതി കാണാതെ വിറ്റോ'},0
7615,{'ml': 'ഇതൊരു ബാഹുബലിയോ കിഫിഎഫ് ഒയോ അല്ല...!!! ഇതു ഒരേ ഒരു മാമ്മാങ്കം'},0
7616,  ഇങ്ങനത്തെ പടമാണ് വരേണ്ടത് കുറെ കാലമായി ഇങ്ങനെ ഉള്ള ക്ലാലിറ്റി പടങ്ങൾ ഇവിടെ വന്നിട്ട് പൊട്ടിപൊളിഞ്ഞ ചില കൂതറ അമേത്രുറിഷ് ത്രില്ലെർ ബ്u200cബിയിൽ പൊക്കി അടിച്ചു ഇതൊക്കെ എന്താ വിജയിക്കാത്തത് എന്ന് ചോദിച്ചിട്ടെന്ത് കാര്യം ഇങ്ങനത്തെ ക്ലാലിറ്റി സാധനങ്ങൾ ഇറങ്ങണം എന്നാൽ ഓട്ടോമാറ്റിക് അയി ഇൻഡസ്ടറി വേറെ ലെവൽ ആവും അല്ലാതെ തമിഴ് പടങ്ങളെ കുറ്റം പറഞ്ഞിട്ട് കാര്യമില്ല  അഞ്ചാം പാതിരാ ഒരു തുടക്കം ആവട്ടെ,0
7617,{'ml': 'ട്രൈലർ ഇറങ്ങുന്നതിന് മുന്നേ തന്നെ രാജയെ പെടിച്ച ലളേറ്റൺ പരിപിക്കണയിട്ട് കുറേ ഫാൻസ്'},0
7618,{'ml': 'ഒരു അന്യ ബാഷ തറത്തേകൂടി റോൾ കൊടുക്കമായിരുന്നു'},0
7619,{'ml': 'വേട്ടക്ക് ശേഷം അടുത്ത ത്രില്ലെർ ഇയാം വെയ്റ്റിംഗ്'},0
7620,{'ml': 'കൊടോര മാസ്സ് എട്ടം ലോഡിങ് ആണ് മാൻ'},0
7621,{'ml': 'വോജ്യാറ്റക്കെ ഐക്ക കാസർഗോഡ് മുതൽ തിരുപനന്തപുരം വെയർ'},0
7622,{'ml': 'ഇട്ടിമാണി മാസ്സാണ്. . . ! മനസ്സുമാണ്. . . !'},0
7623,{'ml': 'ഇതു ഫാൻ (2016) ഹിന്ദി സ്ക്രാക് സ്റ്റാർറെ മൂവി പോൾ ആകും'},0
7624,{'ml': 'ഒരു മണി നാദം. മിന്നിച്ചേക്കണേ'},0
7625,{'ml': 'ഇൗ സിനിമ ഹിറ്റ് അവുമെന്ന് ഉറപ്പുള്ളവർ ഒരു ലൈക് അടി'},0
7626,{'ml': 'ഫാൻ മൂവി ഡൈ സമായ് സ്റ്റോറിലൈൻ ആനല്ലോ?'},0
7627,  ടെന്റ് ട്രൈലെർ കണ്ടു കിളിപോയി ഇരിക്കുകയായിരുന്നു ഇപ്പൊ ശെരിയായി ഇമ്മാതിരി തലച്ചോറ് ഉപയോഗിക്കെണ്ടാത്ത പടമേ ഞമ്മക്ക് പറ്റു,0
7628,{'ml': 'കോല മാസ്സ് പടം. ട്രയ്ലർ വേറെ ലെവൽ. ഫാമിലി ആയിട്ട് പോയ കാണാം. ട്രയ്ലർ കണ്ടപ്പോ ചെറിയ സംശയം ഉണ്ടായിരുന്നു. പക്ഷെ പടം സെറ്റ് ആണ്. ക്ലൈമാക്സ് വേറെ ലെവൽ. ഡയലോഗ് ഒക്കെ പക്കാ മാസ്സ്.'},0
7629,{'ml': 'കട്ട സപ്പോർട്ട് .. സൂര്യ ഫാൻസ് ന്റെ വക ഉണ്ടാവും ...എസിഎസ്37 കോമിംഗ് സോങ്'},0
7630,  ജോഷി ചതിച്ചാശാനേ,0
7631,{'ml': 'മുവട്ടുപുഴ കീ 17 മച്ചൻ മറു ലൈക്'},0
7632,{'ml': 'എന്റെ പൊന്നോ... എന്നാ ഒരു കോണ്ടെണ്ടാൻ ഐക്ക..'},0
7633,{'ml': 'ലളേറ്റൺ ഐഫിസ് തായ് കിങ്ങ് ഓഫ് മലയാളം മൊവീസ്......'},0
7634,{'ml': '2.49 കണ്ടു നോക്ക്... ഞെട്ടി തരിച്ചുപ്പോയി'},0
7635,{'ml': 'ജപ്പാൻ നൈ പട്ടി അങ്ങനെ പറഞ്ഞത് ഒട്ടും ശ്ശേരി എയില്ല...ഇൗ ഡയലോഗ് എഴുത്യവൻ ഓടിക്കുന്ന വണ്ടി ജപ്പാൻ ഇല് ഉണ്ടാക്കിയതാണെന്ന് ഓർക്കണം'},0
7636,{'ml': 'ഇത് തമിഴിൽ എടുത്താൽ ആരെ കാസ്റ്റ് ചെയ്യും. നയന്തര'},0
7637,  ലൈക് ഇപ്പോഴി ഇടരുത് ട്രൈലർ വന്ന ശേഷം ഇടം ഇൗ പെരുന്നാളു മാണി സാർ കോണ്ടോകിം,0
7638,{'ml': 'ഫഹദ് ഇക്ക നിങ്ങൾ വേറെ ലെവൽ ആണ്'},0
7639,{'ml': 'ഇയോ എനിക് വെയ് വേഗ്മം ഇറാഗ്യൽ മതി'},0
7640,{'ml': 'ഇക്ക വേറെ ലെവൽ ആസ് ആൽവേസ്.. ഈ പ്രായത്തിലും ഇക്ക ലൂക്കിന്റെ കാര്യത്തിലും ഒരു വിട്ടു വീഴ്ചയും കാണിക്കാതെ ഒരു മാസ്മരിക മനുഷ്യൻ'},0
7641,{'ml': 'ഹൊ..ഒരു രക്ഷയുമില്ല.. കിടു.. റത്സസൻ ടൈപ്പ് പടം മലയാളത്തിലും.'},0
7642,{'ml': 'ഹാപ്പിനെസ്സ് ഈസ് ലാലു അലക്സ് ഐഫിസ് ബാക്ക്'},0
7643,{'ml': 'ചാനൽ ആണ് ഒന്ന് സബ്സ്ലെബ്ബ് ചെയ്യാവോ'},0
7644,{'ml': 'പടം കണ്ടു... ക്ലൈമാക്സിലെ ഫൈറ്റ് വരെ പടം കിടിലൻ... പക്ഷെ'},0
7645,{'ml': 'രാജുവേറ്റൻ മരിയാന മാസ്സ് .....ലളത്തൻ കോള മാസ്സ്'},0
7646,{'ml': 'മ്മാവ്വനെ കോള ഗാൻഡ്ലെ ഇരുക്കെ കൊല്ലാമെ വിടമാടെ... ഫഹാ സെമ്മ ഡയലോഗ്... നൈസ് റ്റു സീ മമുകുക ഐൻ ഇനേജക്റ്റിക് റോൾ അട്ട് തീസ് ഏജ്.🤘'},0
7647,{'ml': 'മാമാംഗം വലിയ ഹിറ്റ് അകട്ടെ ലളേറ്റൺ ആൻഡ് തലപതി വിജയ് ഫാൻസിന്റെ എല്ലാവിധ സൂപ്പോർട്ടും ഉണ്ടാവും 🤗🤗🤗'},0
7648,{'ml': 'എല്ലാരും ലൈക് അടിക്കൈ എന്റിറ്റ് ഷേർ ചെയ്കി'},0
7649,{'ml': '1:50 നൂ ശേഷം ട്രൈലർ വേറെ ലെവലിലേക്ക് ആണ് പോകുന്നത്'},0
7650,{'ml': 'സൂപ്പർബ് ട്രൈലർ ഐ എഞ്ജോയ് ഐടി'},0
7651,{'ml': 'ഗീതു തകർക്കുമെന്ന് തോന്നുന്നു. മറ്റൊരു അഞ്ജലി മേനോൻ ...'},0
7652,{'ml': 'പടം കിടുക്കും... ജോജു'},0
7653,{'ml': 'നമഃ ലളീറ്റൺ ഫാൻ അനു എട്ടൺ മുത്താണ് ബൂട്ട് ഇൗ പട്ടിലു ഇതറയോ അവേർത്തന കോമഡികൾ ഉണ്ടു നോക് ഇതറെയോ മോവികളിൽ കുണ്ട കോമഡികൾ സ്കൂട്ടറിൽ ലീറ്റൺ അച്ചൻ ഇരികുന്നതിനു മുന്പ് പോകുന്നേത് ആ ചാവറു ചാലി ധർമജന് തള്തിരിച്ചു എഴുതുന്നത് അവണി എന്തിനാനോ ഇതിൽ ഇത്തീക്കെത്തെലെ അറിയില്ല സത്യം അനെങ്കിൽ ലൈക് അടിചോ'},0
7654,  പത്തൊമ്പതാം തീയതി ടീസർ വരൂ എന്ന് അറിയാം എന്നാലും ഇടയ്ക്കിടയ്ക്ക് ഈ വീഡിയോ ഒന്ന് ഓപ്പൺ ചെയ്തു നോക്കൂ,0
7655,{'ml': 'ന്റേ പോനു മാമോക ഇൗ പദം വീട്ട് കലയന്ത്രുന്നു'},0
7656,{'ml': 'മലയാളം ലേഡി സൂപ്പർ സ്റ്റാർ......അതുക് ഉങ്ങള്ലുക് തഗുതീയ എല്ല്ല'},0
7657,{'ml': 'ആരാ ഈ പച്ച ടൈറ്റിൽ ഡിസൈൻ ചെയ്തത്...എന്താ കളറിങ്....വെള്ളത്തിന്റെ ഒരു ഇത് അക്ഷരങ്ങൾക്കെല്ലോ...'},0
7658,  അടി ഇടി വെടി ഇടിവെട്ട് ഐറ്റം ലോഡിങ്,0
7659,{'ml': 'ഒരേ ഒരു ആഗ്രഹം.... ഇത്രയൊക്കെ രോമാഞ്ചം വരുത്തി.... രോമം പറത്തി കളയിപ്പിക്കരുത്.... ഒരു കടുത്ത ഏട്ടന്റെ ആരാധകൻ അപേക്ഷ'},0
7660,{'ml': 'എന്റെ പൊന്നോ..'},0
7661,{'ml': 'പവം സഞ്ജീവ് പില്ലാക്ക് എന്തെങ്കിലും ക്രെഡിറ്റ് കൊടുകേട നയിന്റെ മക്കളെ'},0
7662,{'ml': 'കോപ്പിലെ പദം'},0
7663,{'ml': 'ഒന്നിൽ കൂടുതൽ തവണ ഇൗ ട്രൈലർ കണ്ട മഹാന്മാർ ഉണ്ടെങ്കിൽ അടി മോന്നെ ലൈക്....ഞാൻ ഉൾപെടെ'},0
7664,{'ml': 'കണ്ടു കഴിഞ്ഞോ? എങ്കിൽ ഇത് കൂടി ഒന്ന് കാണു. ടൂറിസത്തിന്റെ ഭാഗമായി കണ്ണൂർ സെന്റ് അന്ജലോ ഫോർട്ടിന്റെ (കണ്ണൂർ കോട്ട) ലൈറ്റ് ആൻഡ് സൗണ്ട് ഷോക്ക് വേണ്ടി കുഞ്ഞാലി മരയ്ക്കാർ എന്ന കഥാപാത്രത്തിന്റെ സൗണ്ട് നറേഷൻ ചെയ്തിരിക്കുന്നത് മമ്മൂക്കയാണ്. ആ വോയിസ് മോഡുലേഷൻ ഒന്ന് കേട്ടു നോക്ക്. സന്തോഷ് ശിവൻ സംവിധാനം ചെയ്യാനിരിക്കുന്ന കുഞ്ഞാലി മരയ്ക്കാർ നാലാമൻ സിനിമയും നേരത്തെ പ്രഖ്\u200cയാപിച്ചിരുന്നു.'},0
7665,{'ml': 'ഇനദ ഒരു ഇംഗ്ലീഷ് കോമണ്ട് കുട കാനം'},0
7666,{'ml': 'ഐക്ക... ഐക്ക. എന്നും ഇന്നും എന്നം ഐക്ക.'},0
7667,{'ml': 'ഇംഗല് ഇത്ര നാൾ ആയിറ്റ് ഇംഗനത പദങ്ങൾ ഇറക്കഞ്ഞത് എന്തൻ ഭായി...'},0
7668,"{'ml': ""മാർ 28 കട്ട വെയ്റ്റിംഗ് 'ലീ'""}",0
7669,  കളി ബെണ്ട മൂനെ ഐക്ക മെസ്സ് ആണെ,0
7670,{'ml': 'ഞാൻ മമ്മൂട്ടി ഫാൻ അന്ന് പക്ഷേ എനിക്ക് ഇഷ്ടപ്പെട്ടു'},0
7671,{'ml': 'കട്ട വെയ്റ്റിംഗ് റിലീസ് ടത്തെ എന്നാണ് എന്ന് ഒന്ന് പറയുവോ'},0
7672,  ഐ ലൗ മോഹനാല സാർ ട്രൈലർ സെമ്മ മാസ്സ്,0
7673,{'ml': '*ഈ സിനിമ മുതൽ ഇനി അങ്ങോട്ടാണ് സുരാജ് എന്ന സൂപ്പർസ്റ്റാറിന്റെ ആരംഭം*'},0
7674,{'ml': 'ഓൾ കേരളാ മോഹൻലാൽ ഫാൻസ് ന്റെ പവർ ഒന്ന് കണിച്ച് കൊടുക്ക്.....ലൈക് ..'},0
7675,{'ml': 'എന്താണ്..... ഇതെന്താണ്..... ഒരു രക്ഷല്ല്യാ.... എന്തോ എനിക്കൊരുപാടിഷ്ടായി വളരെ ഡിഫറെൻറ് ആയി തോന്നുന്നു..... ഇയാം വെയ്റ്റിംഗ്....'},0
7676,  ഡയലോഗ് നാടകത്തിലെ ആണെങ്കിലും ഫിലിം ലും ഇതേ ഡയലോഗ് ആണേൽ പൊട്ടും,0
7677,{'ml': 'ടീസർ കണ്ടപ്പോൾ ഒന്ന് പത്തറി പക്ഷേ ട്രൈലർ കിടുവേഴ്'},0
7678,{'ml': 'ലാലിന് പകരം വേറെ ഒരു നടൻ അകമായിരുന്നു ലാൽ ഇതെപ്പോലെ ഒരുപാട് ചെയിത്തിട്ടുണ്ട്'},0
7679,{'ml': 'വീഡിയോ ഹയ് നങ്ങ് സു ലൈ ഡാം ലാ വായ്'},0
7680,  കമന്റ്u200c വായിച്ചോണ്ട് വീഡിയോ കാണാൻ പറ്റില്ല കാരണം എല്ലാ ഷോട്സും അത്രക്ക് തീവ്രമാണ്,0
7681,{'ml': 'ഈ പടം പോളിയും എന്ന് ഉറപ്പുള്ളവർ ഉണ്ടോ?'},0
7682,{'ml': '2 നടിമാറോട് മാതൃ ഞാൻ ഇത്ര ഫാൻ ആയിട്ടുള്ള്.. 1. മഞ്ചു ചെച്ചി 2. സുന്നി ചെച്ചി'},0
7683,{'ml': 'ഇത് പോളിക്കും നിവിൻ കരീർ ബെസ്റ്റ് ആകും എന്ന് ഉറപ്പുള്ളവർ അടി ലൈക്'},0
7684,{'ml': 'മാമങ്ങം ഒരു മാമങ്ങമായി തന്നെ കൊണ്ടാടും... ഗ്രീട്ട്'},0
7685,  ട്രൈലർ കാണുമ്പോ ഒരു രോമാഞ്ചം റോയൽ മെക്ക് കീട് ,0
7686,{'ml': 'ജോഷി ഏട്ടൻ 2ഉം കലിപ്പിച്ചു ആണലോ'},0
7687,{'ml': 'ഏഹ് പദം എന്തായാലും തിയറ്റർ എലി പോയി ഐജൻ കണില'},0
7688,{'ml': 'ലളേറ്റൺ പോളി 2 അാഗ് പൊതെറച്ചി വംഗി വീടിൽ പോണം🤩ഇട്ടിച്ചൻ'},0
7689,{'ml': '10ംംംം ആയൊന്ന് ഇടയ്ക്ക് നോക്കൺ വരുന്നവർക്ക് ഇവിടെ ലൈക് അധിക്കാം'},0
7690,{'ml': 'ടോവിനോക്ക് റഹൂൽ ഗാന്ധിഡെ ഒരു ചായ കാച്ചൽ 🤔🤔🤔🤔'},0
7691,{'ml': 'ഏറ്റവും മികച്ച നാടൻ കറികളുടെ റെസിപ്പി കാണുവാൻ ഈ ചാനൽ സബ് സെക്രബ് കോക്ക് ഈറ്റ് ട്രവേൽ ബൈ സുനിൽ മേനോൻ'},0
7692,{'ml': 'നിനക്ക് ഇനി മലയാളം ഇന്ഡസ്ട്റിയില് കിടന്ന് പൊളക്കാന് പറ്റുമെന്ന് തോന്നുന്നുണ്ടോ'},0
7693,{'ml': 'ലളേറ്റൺ ഫാൻസ് ഫൂൾ സപ്പോർട്ട് ഉണ്ട് മക്കളി......'},0
7694,{'ml': 'യൂ ംംംം ഹിജാ ഹെവി മമോക്കാ'},0
7695,{'ml': 'ഇക്കയെ ഇഷ്ട്ടമാണ് എന്നാലും പറയുവാണ് പടം 5പൈസക്ക് ഉണ്ടാവൂല'},0
7696,{'ml': 'ഒരു എഡാർ ത്രില്ലിങ് പദം അവുന്ന തോണുന്നി'},0
7697,{'ml': '13 ഡെയ്സ് റ്റു ഗോ ഒയോ ഓടിയൻ....'},0
7698,{'ml': 'മഞ്ഞുവിന്റെ സൂപ്പർ ഡയലോഗ് അൻസ്വേഷിച്ചു നടന്നവർക്ക് വേണ്ടുവോളം ഇവിടെ ഉണ്ട്...'},0
7699,{'ml': 'പോയ് മേക്കേലെ എയിഡിയ കൊല്ലാം കെട്ടോ... തനീർമ്മേതൻ തീരു മേക്കേലെ...'},0
7700,{'ml': 'മമ്മൂക്ക ഉപേക്ഷിച്ച പടം ആണെന്ന് കേട്ട്'},0
7701,{'ml': '#ചിൽ ലൈക് #ഭാസി . ഇതി പൊള്ളിക്കും'},0
7702,  ഇതിന്റെ സെക്കന്റ്u200c പാർട്ട് എടുക്കണം എന്ന് ഉള്ളവർ ഉണ്ടോ,0
7703,{'ml': 'സാനം കീട് ബൂട്ട് ഇടക്ക് ആവിസിം ഇല്ലണ്ട് കുറേ വട്ടം ബുസ് നോക്കെ എഴുതി ചല മാക്കി 1.2 വട്ടം ആനൽ കുഴപ്പിള നോക്കിയ മനസ്സിലവും'},0
7704,{'ml': 'അടി പോളി ഐ അം സി മെക്കാനിക്കൽ എൻജിനീയർ'},0
7705,{'ml': 'അടുത്ത 50കോടി സിനിമ ഇട്ടിമാണി എന്ന് ഉറപ്പുള്ളവർ ലൈക് അടി'},0
7706,{'ml': 'ശ്രീനത്ത് ഭാസിയെ ഇപ്പോൾ ആണു ഒന്ന് പച്ച പിടിച്ചു കാണുന്നെ'},0
7707,{'ml': 'കുഞ്ഞാലി മറയ്ക്കർ ഡയലോഗ് പ്രസീന്റേഷൻ ഐഫിസ് സോ ആക്ക്വറ്റേറ്റ്.'},0
7708,{'ml': 'ഇന്ത്രഡോക്ഷൻ സെനിൽ ഉള്ള ആലെ മനസ്സിലയവർ ഉണ്ടോ'},0
7709,  ഇത് 5 മില്യൺ ആവുന്ന ഉള്ളപ്പുള്ളവർ അടി ഇവിടെ ലൈക്,0
7710,{'ml': 'അജയ് വാസുദേവ്... കഥ റബര് ബാൻഡ് പോലെ വലിച്ചു നീട്ടതിരുന്നാൽ മതി.. കഴിഞ്ഞ 2 സിനിമകളിലും ഫ്ലാഷ്ബാക് എല്ലാം വലിച്ചു നീട്ടി'},0
7711,{'ml': '1:44 ട്രാക്ക് മാറ്റിയത് പൊളിച്ച്...'},0
7712,{'ml': 'ഉരുടം സൗണ്ട് സി ബിറ്റ് ഫുന്നി കൊറച്ചും കൂടേ പുഞ്ച് അവരുന്നു സ്റ്റിൽ സൂപ്പർ മൂവി വില്ലൻ ഞേരിച്ചു സൂപ്പർ'},0
7713,{'ml': 'പദം കണ്ടവർക്ക് ലൈക് ആൻ മാസ്സ് കീ ബപ്പ്'},0
7714,{'ml': 'മൂത്തോൻ എന്ന സിനിമ നിവിൻ പോളി എന്ന നടന്റെ കരിയറിലെ ഏറ്റവും മികച്ച സിനിമയായി മാറും എന്ന് ഉറപ്പുള്ളവർ ലൈക് അടി'},0
7715,{'ml': 'ഇനി ഇപ്പോ എല്ലാ പദം അച്ചൻ ന്റെ മോളുടെ കൂടേ ആകും'},0
7716,  അയ്യോ വികാരി അച്ചൻ അത് കലക്കി ,0
7717,  സുരജ് ഇട്ടൺ നിൻ കുറുച്ച് കൂടി സ്ക്രീൻ ടൈം കൊടുകയിരിനു പൃഥിവിരാജ് ഡേ ഡിരെക്ഷൻ റിഫറൻസ് കോളികി ഓവരല്ല് പ്വോളി പദം,0
7718,{'ml': 'സ്റ്റോറിലൈൻ സിംലിലർ റ്റു ഹിന്ദി മൂവി ഫാൻ.'},0
7719,{'ml': 'എന്തിന ആ മഞ്ഞ്വിനെ ഇതിലേക്ക് വലിച്ചിറക്കിയത് അവൾ ഉണ്ടായതുകൊണ്ട് പദം കാണാനുള്ള ആ ത്രിൽ പോയി'},0
7720,{'ml': 'കണ്ടിട്ട് മധുര രാജ ട്രൈലർ ഇല് നിന്നും ഒരു സ്റ്റോറിയി ഇല്ലാത്ത മോവിയാണെന്ന ഫിൽ കിട്ടി'},0
7721,{'ml': '*ട്രെയ്ലറിൽ തരാൻ സാധിക്കാത്ത കോമഡി ഇട്ടിച്ചായൻ പാട്ടിലൂടെ നമ്മൾക്ക് തന്നു.*🥰 ഈ ഓണം ഇട്ടിച്ചായനും പിള്ളേരും ഇങ്ങെടുത്തു. 🥳'},0
7722,{'ml': 'ചില തിന്മയെ ജയിക്കാൻ ദേവൻ അയാൾ പോരാ അതിനു അസുരൻ തന്നെ അവതരിക്കണം'},0
7723,{'ml': 'ശ്വാസം അടക്കി പിടിച്ച് ട്രൈലർ കണ്ടവർ അധിക് ലൈക്'},0
7724,{'ml': 'ആരോ ഒരാൾ അല്ല ഏട്ടൻ നമ്മുടെ ഏട്ടൻ ലാലേട്ടൻ'},0
7725,{'ml': 'കീട് മൂവി..രവിപദ്മണഭാൻ പ്പിച്ചോ പൊളിച്ച്..പിന്നെ ജേസോണും കീർത്തിയും ഒരു രക്ഷേമില്ല'},0
7726,{'ml': 'ആപ്റ്റ് മ്യൂസിക് സുഷിൻ.. ഹട്സ് ഓഫ്ഫ്'},0
7727,{'ml': 'ജോഷി സാറിന്റെ മറ്റൊരു കിടിലം ഐറ്റം.. മറിയം സൂപ്പർ കാസ്റ്റിംഗ്..'},0
7728,{'ml': 'തമിഴ് ല യോ ഡിബിങ് പന്നുങ്ക പുലിമുറുഗൻ ഡിബിങ് പന്ന മാതിരി'},0
7729,{'ml': 'അന്ന ബെൻറെ ഫ്രണ്ട് അയിട്ട് അബിനയിക്കുന്നത് മിടുകയിൽ ഉണ്ടായിരുന്ന ബോണി അനു'},0
7730,{'ml': 'ഷൈലോക്ക് ബിഗ് ബ്രദർ രണ്ടും ഊമ്പിയ ട്രൈലെർ'},0
7731,{'ml': 'എന്റെ പൊന്നോ ഒരു രക്ഷം ഇല്ലാ... ഐക്കാ പ്ലോളിച്ചുയൂ'},0
7732,{'ml': 'മസിലുപിടിച്ച് ഡയലോഗിനെ കാലം കഴിഞ്ഞു എല്ലാവർക്കും നാച്ചുറൽ അനിഷ്ടം പോത്തൻ ബ്രില്ലിയൻറ്'},0
7733,{'ml': 'തട്ട് ഡയലോഗ് അട്ട് 1:03 ..... ഗോസിബുംബസ്.... ലളീറ്റാ'},0
7734,{'ml': 'ട്രെയ്ലർ കണ്ടപ്പോൾ നിരാശ ആയിരുന്നു. പക്ഷേ ഇപ്പോൾ അതു മാറി.ഗുഡ് സോംഗ് .... പൊളിക്ക് ലളേറ്റാ.........'},0
7735,{'ml': 'ഷെയിൻ നിഗം... ഇനിയും ഒരുപാട് ഉയരങ്ങളിൽ എത്താൻ ഉള്ള നടൻ'},0
7736,{'ml': 'റായ് ഡയലോഗ് ഫ്രോം സലിം കുമാർ അതെ എങ്ങനെ മനസിലായി'},0
7737,  ഇഹ് മൈ ഗോഡ് വാട്ട് സി ട്രൈലർ മാൻ,0
7738,{'ml': 'ആന്ധ്ര പ്രദേശ് മമ്മൂട്ടി ഫാൻസ് ലൈക്'},0
7739,{'ml': 'ഈ ഓണം ഇട്ടിമാണി ക്കൊപ്പം'},0
7740,{'ml': 'ബെസ്റ്റ് വിഷസ് ലളേറ്റ്'},0
7741,{'ml': '40:45ഈ സീൻ ഒന്നിൽ കൂടുതൽ കണ്ടവർ നീലം മുക്കി പോ'},0
